"reg" "dis" "con" "N1" "ward" "N2"
"SIMIYU" "WILAYA YA MEATU" "MEATU" "2" "IMALASEKO" 3359
"SIMIYU" "WILAYA YA MEATU" "MEATU" "3" "KIMALI" 3360
"SIMIYU" "WILAYA YA MEATU" "MEATU" "4" "MWABUZO" 3361
"SIMIYU" "WILAYA YA MEATU" "MEATU" "5" "MWAMALOLE" 3362
"SIMIYU" "WILAYA YA MEATU" "MEATU" "6" "MWAMANIMBA" 3363
"SIMIYU" "WILAYA YA MEATU" "MEATU" "7" "MWAMANONGU" 3364
"SIMIYU" "WILAYA YA MEATU" "MEATU" "8" "MWAMISHALI" 3365
"SIMIYU" "WILAYA YA MEATU" "MEATU" "9" "MWANGUNDO" 3366
"SIMIYU" "WILAYA YA MEATU" "MEATU" "10" "MWANHUZI" 3367
"SIMIYU" "WILAYA YA MEATU" "MEATU" "11" "MWANJOLO" 3368
"SIMIYU" "WILAYA YA MEATU" "MEATU" "12" "MBUSHI" 3369
"SIMIYU" "WILAYA YA MEATU" "MEATU" "13" "MWANYAHINA" 3370
"SIMIYU" "WILAYA YA MEATU" "MEATU" "14" "NGHOBOKO" 3371
"SIMIYU" "WILAYA YA MEATU" "MEATU" "15" "KABONDOO" 3372
"SIMIYU" "WILAYA YA MEATU" "MEATU" "16" "NKOMA" 3373
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "1" "IPEMBE" 3374
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "2" "KINDAI" 3375
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "3" "MAJENGO" 3376
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "4" "MANDEWA" 3377
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "5" "MITUNDURU" 3378
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "6" "MTAMAA" 3379
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "7" "MTIPA" 3380
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "8" "MUGHANGA" 3381
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "9" "MUNGU MAJI" 3382
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "10" "MWANKOKO" 3383
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "11" "UMYAMBWA" 3384
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "12" "UNYAMIKUMBI" 3385
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "13" "UTEMINI" 3386
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "14" "MINGA" 3387
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "15" "MISUNA" 3388
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "16" "UHAMAKA" 3389
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "17" "UNYIAGA" 3390
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "18" "KISAKI" 3391
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "1" "KASELYA" 3392
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "2" "KIDARU" 3393
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "3" "KINAMPANDA" 3394
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "4" "KIOMBOI" 3395
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "5" "KISIRIRI" 3396
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "6" "KYENGEGE" 3397
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "7" "MBELEKESE" 3398
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "8" "MTEKENTE" 3399
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "9" "MTOA" 3400
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "10" "NDAGO" 3401
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "11" "NTWIKE" 3402
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "12" "SHELUI" 3403
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "13" "TULYA" 3404
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "14" "ULEMO" 3405
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "15" "URUGHU" 3406
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "16" "NDULUNGU" 3407
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "17" "MGONGO" 3408
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "18" "MADUGA" 3409
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "19" "MUKULU" 3410
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "20" "OLD KIOMBOI" 3411
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "1" "GUMANGA" 3412
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "2" "IBAGA" 3413
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "3" "IGUGUNO" 3414
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "4" "ILUNDA" 3415
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "5" "KINYANGIRI" 3416
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "6" "MPAMBALA" 3417
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "7" "MSINGI" 3418
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "8" "MWANGA" 3419
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "9" "MWANGEZA" 3420
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "10" "NDUGUTI" 3421
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "11" "NKINTO" 3422
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "12" "KIKHONDA" 3423
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "13" "MIGANGA" 3424
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "14" "MATONGO" 3425
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "15" "TUMULI" 3426
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "16" "NKALAKALA" 3427
"SINGIDA" "WILAYA YA MKALAMA" "IRAMBA MASHARIKI" "17" "KINAMPUNDU" 3428
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "1" "AGHONDI" 3429
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "2" "IDODYANDOLE" 3430
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "3" "IPANDE" 3431
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "4" "ITIGI" 3432
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "5" "MGANDU" 3433
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "6" "RUNGWA" 3434
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "7" "SANJARANDA" 3435
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "8" "MITUNDU" 3436
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "9" "ITIGA MAJENGO" 3437
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "10" "KITARAKA" 3438
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "11" "MWAMAGEMBE" 3439
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "12" "TAMBUKALELI" 3440
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "13" "KALANGALI" 3441
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "1" "CHIKOLA" 3442
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "2" "CHIKUYU" 3443
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "3" "HEKA" 3444
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "4" "ISSEKE" 3445
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "5" "KINTINKU" 3446
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "6" "MAJIRI" 3447
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "7" "MAKANDA" 3448
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "8" "MAKURU" 3449
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "9" "MANYONI URBAN" 3450
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "10" "NKONKO" 3451
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "11" "SANZA" 3452
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "12" "SASAJILA" 3453
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "13" "SOLYA" 3454
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "14" "SARANDA" 3455
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "15" "MAKUTUPORA" 3456
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "16" "MUHALALA" 3457
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "17" "MKWESE" 3458
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "18" "MAWENI" 3459
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "19" "SASILO" 3460
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "1" "IKHANODA" 3461
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "2" "ILONGERO" 3462
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "3" "KINYETO" 3463
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "4" "MAGHOJOA" 3464
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "5" "MAKURO" 3465
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "6" "MERYA" 3466
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "7" "MGORI" 3467
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "8" "MSISI" 3468
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "9" "MTINKO" 3469
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "10" "MUDIDA" 3470
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "11" "NGIMU" 3471
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "12" "UGHANDI" 3472
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "13" "MWASAUYA" 3473
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "14" "MRAMA" 3474
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "15" "NTONGE" 3475
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "16" "MUGHAMO" 3476
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "17" "MSANGE" 3477
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "18" "KINYAGIGI" 3478
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "19" "KIJOTA" 3479
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "20" "MUGHUNGA" 3480
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "21" "ITAJA" 3481
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "1" "ISSUNA" 3482
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "2" "MANG'ONYI" 3483
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "3" "DUNG'UNYI" 3484
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "4" "IKUNGI" 3485
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "5" "MISUGHAA" 3486
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "6" "MUNGAA" 3487
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "7" "SIUYU" 3488
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "8" "NTUNTU" 3489
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "9" "UNYAHATI" 3490
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "10" "MKIWA" 3491
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "11" "KIKIO" 3492
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "12" "LIGHWA" 3493
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MASHARIKI" "13" "MAKIUNGU" 3494
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "1" "PUMA" 3495
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "2" "SEPUKA" 3496
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "3" "IHANJA" 3497
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "4" "IRISYA" 3498
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "5" "MGUNGIRA" 3499
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "6" "MINYUGHE" 3500
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "7" "MUHINTIRI" 3501
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "8" "MWARU" 3502
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "9" "ISEKE" 3503
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "10" "KITUNTU" 3504
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "11" "IGLANSONI" 3505
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "12" "IYUMBU" 3506
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "13" "IGHOMBWE" 3507
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "14" "MTUNDURU" 3508
"SINGIDA" "WILAYA YA IKUNGI" "SINGIDA MAGHARIBI" "15" "MAKILAWA" 3509
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "1" "CHEMCHEM" 3510
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "2" "CHEYO" 3511
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "3" "GONGONI" 3512
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "4" "IPULI" 3513
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "5" "ISEVYA" 3514
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "6" "ITETEMIA" 3515
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "7" "ITONJANDA" 3516
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "8" "KAKOLA" 3517
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "9" "KALUNDE" 3518
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "10" "KANYENYE" 3519
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "11" "KILOLENI" 3520
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "12" "KITETE" 3521
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "13" "MALOLO" 3522
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "14" "MBUGANI" 3523
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "15" "MISHA" 3524
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "16" "MTENDENI" 3525
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "17" "NDEVELWA" 3526
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "18" "NG`AMBO" 3527
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "19" "TAMBUKARELI" 3528
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "20" "TUMBI" 3529
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "21" "UYUI" 3530
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "22" "NTALIKWA" 3531
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "23" "IFUCHA" 3532
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "24" "IKOMWA" 3533
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "25" "KABILA" 3534
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "26" "MPELA" 3535
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "27" "MWINYI" 3536
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "28" "KIDONGO CHEKUNDU" 3537
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "29" "MAPAMBANO" 3538
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "1" "BUKOKO" 3539
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "2" "IGUNGA" 3540
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "3" "MBUTU" 3541
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "4" "MTUNGURU" 3542
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "5" "ISAKAMALIWA" 3543
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "6" "ITUMBA" 3544
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "7" "LUGUBU" 3545
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "8" "NANGA" 3546
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "9" "NGUVUMOJA" 3547
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "10" "IGURUBI" 3548
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "11" "MWAMASHIMBA" 3549
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "12" "KINING'INILA" 3550
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "13" "MWAMASHIGA" 3551
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "14" "ITUNDURU" 3552
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "15" "KINUNGU" 3553
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "16" "MWAMAKOMA" 3554
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "1" "MWASHIKUMBILI" 3555
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "2" "MWISI" 3556
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "3" "NDEMBEZI" 3557
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "4" "NGULU" 3558
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "5" "NKINGA" 3559
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "6" "NTOBO" 3560
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "7" "NYANDEKWA" 3561
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "8" "SIMBO" 3562
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "9" "SUNGWIZI" 3563
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "10" "ZIBA" 3564
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "11" "CHOMACHANKOLA" 3565
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "12" "IBOLOGERO" 3566
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "13" "KITANGILI" 3567
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "14" "UGAKA" 3568
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "15" "TAMBALALE" 3569
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "16" "IGOWERO" 3570
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "17" "MWAMALA" 3571
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "18" "USWAYA" 3572
"TABORA" "WILAYA YA IGUNGA" "MANONGA" "19" "CHABUTWA" 3573
"TABORA" "WILAYA YA NZEGA" "BUKENE" "1" "BUKENE" 3574
"TABORA" "WILAYA YA NZEGA" "BUKENE" "2" "IGUSULE" 3575
"TABORA" "WILAYA YA NZEGA" "BUKENE" "3" "IKINDWA" 3576
"TABORA" "WILAYA YA NZEGA" "BUKENE" "4" "ISAGENHE" 3577
"TABORA" "WILAYA YA NZEGA" "BUKENE" "5" "ITOBO" 3578
"TABORA" "WILAYA YA NZEGA" "BUKENE" "6" "KAHAMANHALANGA" 3579
"TABORA" "WILAYA YA NZEGA" "BUKENE" "7" "KARITU" 3580
"TABORA" "WILAYA YA NZEGA" "BUKENE" "8" "KASELA" 3581
"TABORA" "WILAYA YA NZEGA" "BUKENE" "9" "MAMBALI" 3582
"TABORA" "WILAYA YA NZEGA" "BUKENE" "10" "MOGWA" 3583
"TABORA" "WILAYA YA NZEGA" "BUKENE" "11" "MWAMALA" 3584
"TABORA" "WILAYA YA NZEGA" "BUKENE" "12" "MWANGOYE" 3585
"TABORA" "WILAYA YA NZEGA" "BUKENE" "13" "SEMEMBELA" 3586
"TABORA" "WILAYA YA NZEGA" "BUKENE" "14" "SHIGAMBA" 3587
"TABORA" "WILAYA YA NZEGA" "BUKENE" "15" "SIGILI" 3588
"TABORA" "WILAYA YA NZEGA" "BUKENE" "16" "UDUKA" 3589
"TABORA" "WILAYA YA NZEGA" "BUKENE" "17" "MBUTU" 3590
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "1" "ISANZU" 3591
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "2" "LUSU" 3592
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "3" "NATA" 3593
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "4" "MWASALA" 3594
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "5" "WELA" 3595
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "6" "UTWIGU" 3596
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "7" "MUHUGI" 3597
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "8" "NKINIZIWA" 3598
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "9" "MBAGWA" 3599
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "10" "MWAKASHANHALA" 3600
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "11" "UGEMBE" 3601
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "12" "PUGE" 3602
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "13" "MIZIBAZIBA" 3603
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "14" "TONGI" 3604
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "15" "BUDUSHI" 3605
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "16" "MILAMBO ITOBO" 3606
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "17" "MAGENGATI" 3607
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "18" "MWANTUNDU" 3608
"TABORA" "WILAYA YA NZEGA" "NZEGA VIJIJINI" "19" "NDALA" 3609
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "1" "NZEGA MJINI MAGHARIBI" 3610
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "2" "KITANGILI" 3611
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "3" "NZEGA MJINI MASHARIKI" 3612
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "4" "IJANIJA" 3613
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "5" "UCHAMA" 3614
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "6" "ITILO" 3615
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "7" "MBOGWE" 3616
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "8" "MIGUWA" 3617
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "9" "MWANZOLI" 3618
"TABORA" "MJI WA NZEGA" "NZEGA MJINI" "10" "NZEGANDOGO" 3619
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "1" "CHABUTWA" 3620
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "2" "IGIGWA" 3621
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "3" "IPOLE" 3622
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "4" "KALOLELI" 3623
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "5" "KILOLI" 3624
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "6" "KIPANGA" 3625
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "7" "KIPILI" 3626
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "8" "KITUNDA" 3627
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "9" "PANGALE" 3628
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "10" "SIKONGE" 3629
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "11" "TUTUO" 3630
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "12" "KISANGA" 3631
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "13" "MISHENI" 3632
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "14" "MOLE" 3633
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "15" "MPOMBWE" 3634
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "16" "USUNGA" 3635
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "17" "NGOYWA" 3636
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "18" "MKOLYE" 3637
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "19" "NYAUWA" 3638
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "20" "KILUMBI" 3639
"TABORA" "WILAYA YA SIKONGE" "WILAYA YA TABORA(UYUI)IGALULA" "1" "GOWEKO" 3640
"TABORA" "WILAYA YA SIKONGE" "WILAYA YA TABORA(UYUI)IGALULA" "2" "IGALULA" 3641
"TABORA" "WILAYA YA SIKONGE" "WILAYA YA TABORA(UYUI)IGALULA" "3" "KIZENGI" 3642
"TABORA" "WILAYA YA SIKONGE" "WILAYA YA TABORA(UYUI)IGALULA" "4" "LOYA" 3643
"TABORA" "WILAYA YA SIKONGE" "WILAYA YA TABORA(UYUI)IGALULA" "5" "LUTENDE" 3644
